e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,E_file,fileinfo,class,CompressionRatio,CodeDensity
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,240784,176128,241664,1,1,1,4,0,33,333,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.766625531455692,0,1,1.4495064430561393e-05,0.9499485425212715
144,3,4,65535,184,192,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,4992,4096,36864,1,1,1,4,0,1,9,4,0,1,233015,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.245014498513509,0.0,6.91046138246039,0,1,5.954649390243903e-06,0.1951219512195122
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,85,1540160,1499136,1544192,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,65536,1048576,65536,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.6888826338862755,1,1,2.2710755813953488e-05,1.0232558139534884
80,2,4,65535,184,256,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,4096,4096,45056,1,1,1,4,0,0,0,4,0,1,58844,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,1,1,1,PECompact2xxSlimLoaderBitSumTechnologies,0.0,0.0,7.5866739791066,0,1,1.1665616761158163e-05,0.4360140920650475
144,3,4,65535,184,216,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7172,4096,12288,1,1,1,5,0,0,0,5,0,1,96596,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.191386993057525,0.0,7.63550572215014,1,1,1.079074585635359e-05,0.0718232044198895
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,22812,4096,24576,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,7.322216728590959,0,1,3.018740340030912e-06,0.05873261205564142
144,3,4,65535,184,256,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,4,186864,135168,188416,1,1,1,7,1,6,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.843400519060226,1,1,1.7918577981651377e-05,0.9541284403669725
144,3,4,65535,184,216,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,32370,4096,188416,0,1,1,5,6,16661,34072,5,0,1,381553,2,0,0,0,0,0,0,0,1,0,0,0,16777216,16384,65536,65536,1,0,3,0,NoPacker,6.788542866951814,6.668707170601555,6.3613256228069535,1,1,2.9637708649468893e-06,0.5356600910470409
144,3,4,65535,184,232,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,9437,4096,196608,1,1,1,4,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.2281443581182945,7.975540651404571,7.587105274193163,0,1,0.0,0.5857740585774058
80,2,4,65535,184,256,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,163968,94208,167936,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPX290LZMAMarkusOberhumerLaszloMolnarJohnReiser,0.0,0.0,7.745282133931084,0,1,1.1982361963190184e-05,0.8834355828220859
144,3,4,65535,184,248,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4832,4096,12288,1,1,1,5,0,0,0,5,0,1,145498,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,5.695634516211273,5.389171611891698,5.245015592876174,0,1,9.814698492462312e-06,0.05025125628140704
144,3,4,65535,184,240,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,13,17132,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7340032,20480,6291456,28672,1,2,3,0,NoPacker,3.3866871392264697,0.0,5.22771876079134,0,1,8.491847826086957e-06,0.24347826086956523
144,3,4,65535,184,240,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,12,20572,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,8192,23068672,16384,1,1,4,0,NoPacker,3.2968387182589423,0.0,5.579096256875993,0,1,9.574142156862745e-06,0.2696078431372549
144,3,4,65535,184,128,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,21536,4096,106496,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.957137170727141,7.996013065421645,7.468373701861442,0,1,5.56445868945869e-06,0.5498575498575499
144,3,4,65535,184,216,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,4130,4096,36864,1,1,1,5,1,0,0,5,1,1,161679,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,2,0,NoPacker,0.0,5.704749054271992,7.051956147687304,0,1,7.315074906367041e-06,0.5543071161048689
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,20030,4096,20480,1,1,1,4,0,0,0,4,0,1,63571,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,5.761411839733395,2.267591091675864,7.486988872130995,1,1,6.975446428571428e-06,0.11428571428571428
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,3398000,2871296,3399680,1,1,1,5,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.420561682889689,1,1,1.4308608058608059e-06,0.756043956043956
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,6,17504,4096,32768,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,23068672,40960,9437184,28672,1,2,3,0,NoPacker,0.0,6.516766958451343,5.578432223145974,0,1,8.758408071748879e-06,0.25112107623318386
144,3,4,65535,184,128,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,82,25114,4096,28672,1,1,1,4,0,1,0,4,0,1,117014,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,1,5,0,NoPacker,7.911396539063983,7.968719635006377,7.723515641732832,1,1,1.5024038461538462e-05,0.33076923076923076
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,15,18695,4096,28672,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13631488,20480,5242880,16384,1,1,2,0,NoPacker,3.7930569493905217,0.0,5.6782535790332025,0,1,9.668935643564357e-06,0.21782178217821782
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,4592,4096,188416,1,1,1,4,0,7,8,4,0,1,260127,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.8258338291486655,0.0,5.693051150303675,0,1,4.7870710784313725e-06,0.8823529411764706
144,3,4,65535,184,256,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,3,23126,4096,28672,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11534336,12288,20971520,28672,1,0,4,0,NoPacker,3.498306562321212,0.6762069189082892,5.55611565357455,0,1,8.83766968325792e-06,0.20361990950226244
144,3,4,65535,184,224,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,12,249600,53248,253952,1,1,1,4,0,4,0,4,0,1,37,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.818976435997431,0,1,4.995204603580563e-06,1.0025575447570332
144,3,4,65535,184,224,5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,27680,4096,36864,1,1,1,4,0,0,0,4,0,1,79491,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,5.884352551303594,0.1222758812591388,6.490565479811327,0,1,2.1422450728363323e-05,0.6910025706940874
144,3,4,65535,184,256,11,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,7,33639,4096,81920,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,9,2,0,NoPacker,0.0,4.1724560879387855,4.775692616722096,1,1,3.994120654396728e-06,0.3006134969325153
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,615870,8192,622592,1,1,1,4,0,0,0,4,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,6.435252446431118,0.0,6.437278126005715,0,1,1.6385276845637584e-06,0.9958053691275168
80,2,4,65535,184,256,6,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,14044,4096,45056,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,2,0,NoPacker,0.0,0.0,7.028354284587885,0,1,1.0333994708994708e-05,0.42328042328042326
144,3,4,17744,332,12,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,23623,4096,12,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,7.965946475463347,7.962932344026837,0,1,0.0,0.0
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,64960,49152,65536,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.550428293632517,0,1,5.425347222222222e-05,0.8888888888888888
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4141,4096,45056,1,1,1,5,0,0,0,5,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,4.622130778031584,7.163608425570128,5.98150206594709,0,1,1.4110940211946322e-05,0.5635345083042883
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,712924,4096,716800,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,6.397435457567095,0,1,1.216130758379141e-06,0.8630053023301065
144,3,4,65535,184,248,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,6200,4096,8192,1,1,1,4,0,0,0,4,0,1,135571,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.382024556065195,7.897350256822818,7.853440180130184,0,1,8.070764462809918e-06,0.02066115702479339
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,76137,4096,98304,0,1,1,4,0,0,0,4,0,1,473942,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.765768680062125,7.74018751949447,7.661264592851626,0,1,2.3935355392156862e-06,0.22549019607843138
144,3,4,65535,184,128,7,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,61545,4096,53248,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,5,0,NoPacker,5.314973712594117,4.393226748591704,6.90054605596498,0,1,3.7560096153846156e-05,1.8653846153846154
144,3,4,65535,184,256,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,16389,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,20480,15728640,20480,1,2,1,0,NoPacker,0.0,0.0,5.4984939065449465,0,1,8.138020833333333e-06,0.26666666666666666
144,3,4,65535,184,224,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,19881,4096,24576,1,1,1,5,0,0,0,5,0,1,197459,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,6.036959068379209,1.4544113057956605,7.588052477608922,1,1,6.688784246575342e-06,0.1095890410958904
144,3,4,65535,184,216,5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,19711,4096,24576,1,1,1,4,0,0,0,4,0,1,97313,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov171,4.644771687006394,3.7210965698195726,4.965027977776367,0,1,3.0048076923076925e-05,0.6153846153846154
144,3,4,65535,184,232,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,4,19080,4096,110592,1,1,1,4,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.751771981213438,7.954295729381924,6.936459365105087,0,1,8.037551440329219e-06,0.831275720164609
144,3,4,65535,184,200,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6592,4096,45056,1,1,1,5,0,0,0,5,0,1,101198,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,5,2,0,NoPacker,6.812233223549333,1.38672577931964,5.31953575136685,0,1,1.759572072072072e-05,0.6756756756756757
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,17997,4096,212992,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,7.658487754579223,7.099794083482576,7.341390530017829,1,1,3.0517578125e-06,0.3
128,1,4,65535,320,128,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,8192,4096,12288,1,1,1,5,1,0,0,5,1,1,77205,2,0,0,0,0,0,0,0,0,0,0,0,4096,4096,65536,0,1,1,4,0,NoPacker,5.184860920246549,4.987358268922711,5.226009370237302,0,1,4.763719512195122e-05,0.0975609756097561
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6927,4096,12288,1,1,1,5,0,0,0,5,0,1,127044,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.319689054617259,0.0,7.600189283400325,1,1,1.0557432432432433e-05,0.07567567567567568
144,3,4,65535,184,208,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,10418,4096,53248,1,1,1,5,0,0,0,5,0,1,93251,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.658573661692401,3.949734513814195,7.44580961334745,0,1,7.02543206407194e-06,0.32732893072923985
144,3,4,65535,184,216,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,4141,4096,36864,1,1,1,5,1,0,0,5,1,1,142826,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,2,0,NoPacker,0.0,5.747251793401625,7.053411183681888,0,1,7.426330798479087e-06,0.5551330798479087
144,3,4,65535,184,208,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6560,4096,45056,1,1,1,5,0,0,0,5,0,1,84420,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,5,2,0,NoPacker,6.93829890905799,1.2708864022506154,5.559385556882086,0,1,1.759572072072072e-05,0.6756756756756757
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,12736,4096,86016,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.356992058303427,7.748962481499652,7.281823694685994,1,1,6.781684027777777e-06,0.5555555555555556
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,6,17504,4096,32768,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,23068672,40960,9437184,28672,1,2,3,0,NoPacker,0.0,6.516742648821947,5.578460883129503,0,1,8.758408071748879e-06,0.25112107623318386
144,3,4,65535,184,240,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,22549,4096,122880,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,23068672,40960,14680064,12288,1,2,3,0,NoPacker,3.3858127387054324,1.0290815967762426,5.450085323481008,0,1,8.79786036036036e-06,0.3108108108108108
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,12169,4096,147456,1,1,1,4,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.912333727680148,7.972853622579085,7.90649651710958,0,1,5.380509641873278e-06,0.7713498622589532
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,8,15005,4096,32768,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,29360128,8192,30408704,32768,1,1,3,0,NoPacker,3.86795112090285,0.0,5.646807143838034,0,1,9.435386473429951e-06,0.22705314009661837
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,20668,4096,24576,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,5.1773573358536815,2.158331284658151,7.401741871765534,1,1,6.975446428571428e-06,0.14285714285714285
144,3,4,65535,184,224,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,11324,4096,12288,1,1,1,4,0,12,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.044662777064697,2.271816568820709,5.885423539731684,0,1,1.6276041666666666e-05,0.13333333333333333
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,12,311840,94208,315392,1,1,1,4,0,4,0,4,0,1,40,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.805713095384728,0,1,4.521122685185185e-06,1.0
144,3,4,65535,184,208,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,23416,4096,53248,1,1,1,5,1,0,0,5,1,1,192682,2,0,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,3,0,NoPacker,6.298801424505569,6.984776882047182,7.658826309518643,0,1,0.0,0.3107142857142857
144,3,4,65535,184,224,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,10,2,162128,122880,163840,1,1,1,10,3,6,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,0,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.87297764537454,0,1,2.4112654320987653e-05,0.9876543209876543
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6927,4096,12288,1,1,1,5,0,0,0,5,0,1,160136,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.319689054617259,0.0,7.60403596255722,1,1,1.0500672043010754e-05,0.07526881720430108
144,3,4,65535,184,128,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,0,14464,4096,290816,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.507792342547172,7.998312469976372,7.79150847409441,0,1,3.6438899253731343e-06,1.037313432835821
144,3,4,65535,184,216,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,10,4439,4096,12288,1,1,1,4,0,5,1,4,0,1,85721,2,0,0,0,0,0,0,0,1,0,0,0,1048576,8192,1048576,24576,1,1,3,0,NoPacker,5.039843706821887,5.001314755306793,7.879394116473863,1,1,3.695600756859035e-06,0.030274361400189215
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,15,18695,4096,28672,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13631488,20480,5242880,16384,1,1,2,0,NoPacker,3.7930569493905217,0.0,5.678270631444966,0,1,9.668935643564357e-06,0.21782178217821782
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,6392,4096,65536,1,1,1,4,0,92,64,4,0,1,126564,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.84867529306594,0.0,6.982760215399289,0,1,6.103515625e-06,0.375
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,7896,4096,12288,1,1,1,4,0,0,0,4,0,1,83947,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov171,5.988463529291488,7.954581994780415,7.871208611269917,0,1,1.220703125e-05,0.0625
144,3,4,65535,184,232,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,326704,258048,327680,1,1,1,5,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXV200V290MarkusOberhumerLaszloMolnarJohnReiser,0.0,0.0,7.819084126065005,1,1,1.3658216783216783e-05,0.951048951048951
144,3,4,65535,184,64,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,10,0,2315548,2314240,2322432,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.545932087553811,0.4193934653926213,7.991356826130406,0,1,1.1982361963190185e-06,0.005521472392638037
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,5440,4096,4096,1,1,1,5,0,0,0,5,0,1,106335,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,0.0,6.486043823012404,6.502442097558662,0,1,2.0777925531914893e-05,0.0
144,3,4,65535,184,128,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,20912,4096,118784,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.482337908097794,7.995746381786876,7.7069965308084285,0,1,5.501760563380282e-06,0.6112676056338028
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,10005,4096,28672,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.022397438305826,7.990570542575885,6.997809837363985,0,1,1.683728448275862e-06,0.041379310344827586
144,3,4,65535,184,240,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,2,518576,225280,520192,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3145728,57344,3145728,57344,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.623577354746714,0,1,3.196603927986907e-06,0.9427168576104746
144,3,4,65535,184,224,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6992,4096,45056,1,1,1,5,0,0,0,5,0,1,97148,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,5,3,0,NoPacker,6.990712693348828,1.223263683975631,4.618349892593256,0,1,1.3377568493150684e-05,0.5205479452054794
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,591102,8192,598016,1,1,1,4,0,0,0,4,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.826174692694309,0.0,5.836271570347573,0,1,1.707277097902098e-06,0.9956293706293706
144,3,4,65535,184,128,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,10291,4096,126976,1,1,1,4,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.64666255998029,7.997370758258537,7.856929778928889,0,1,6.382761437908497e-06,0.7664483762254902
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,5328,4096,4096,1,1,1,5,0,0,0,5,0,1,97947,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,3,0,NoPacker,0.0,6.447622322493607,6.339102891354144,0,1,1.2682629870129871e-05,0.0
144,3,4,65535,184,256,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,2,75952,45056,77824,0,1,1,9,4,6,1,4,0,1,62156,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.737882565724746,1,1,2.6658136063126465e-05,0.873533802516528
144,3,4,65535,184,240,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4800,4096,12288,1,1,1,5,0,0,0,5,0,1,106048,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,5.658225969683064,5.84208375306098,5.626980039596234,0,1,1.0972612359550561e-05,0.056179775280898875
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8036,4096,12288,1,1,1,5,0,0,0,5,0,1,123146,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.343814190371576,0.0,7.63855012948096,1,1,1.0614809782608695e-05,0.08152173913043478
